10	116784	118988	116545	119499	117940	118881	116681	117730	118804	116399	118389	118595	117792	118451	117526	119863	117668	118710	117675	118557	115576	118253	117562	117235	118656	117923	118660	119851	117572	118472	116627	117541	117232	118874	116507	118624	117498	118175	118389	119680	118424	118111	119510	117333	118007	118154	117575	118750	118474	118795	117504	118359	117936	117335	117632	118258	118650	118923	119154	118928	117891	119086	118516	117430	118834	118793	117511	117215	118574	118179	117769	116260	118469	118879	117266	119740	116988	118650	117947	118267	118719	119393	119038	118317	119325	117082	119116	119014	116658	118853	118758	117222	117539	119183	117320	119755	118065	118729	118423	116238
11	117174	119498	116711	119219	118047	118763	116507	116900	118074	116296	118363	118199	117338	118316	116951	119333	117732	118147	117016	117992	114652	118086	117362	117604	118278	117263	118624	118963	118229	118379	116801	117541	117470	119057	116658	118832	118372	117947	118011	119562	118136	117524	119162	116889	117424	118061	116910	118359	117841	118714	117350	118191	117939	116749	117798	117439	118505	118666	118836	119178	117801	118523	117743	118233	118218	119007	117510	116641	117791	118109	118042	116372	118236	117715	117995	119103	116670	118326	117191	117868	119083	119436	118414	117772	118909	116361	118769	118665	116753	119056	118674	116841	117696	119143	117008	119491	117412	118993	118099	116760
12	116358	118324	115943	118293	116918	118677	116091	116705	117367	116008	117140	117523	117136	117419	116698	118672	117389	117238	116936	117486	114994	117114	116619	116481	117315	116586	117918	118564	117058	117400	116054	117375	116961	117699	115698	117883	117188	116737	117134	118725	117629	117037	118362	115951	117068	116975	116658	117463	116967	117383	116467	117158	116789	115882	116734	117270	117403	118409	117785	118450	117168	118118	117263	117141	117788	118372	116784	116333	117133	116847	117111	116046	118036	117306	116687	118723	115812	117991	117049	116598	117804	118857	117802	117848	117924	116195	118252	117896	115872	118090	117393	116038	116712	118941	115636	117884	116704	118135	117352	115344
13	116586	118092	115763	118026	116666	118137	115642	116102	116673	115517	116424	117319	116316	116970	116006	118127	117026	116826	116523	116951	114012	116825	116519	116733	117273	115691	117161	118616	117109	116811	115265	116926	116732	117168	115623	117473	117424	116627	116945	118181	117702	116622	117906	115607	116519	116874	116027	116793	116792	117751	115606	117162	116386	115874	116308	116887	117394	117834	117220	118450	116333	117685	116827	117273	117011	118293	117021	115397	116729	116611	117026	115360	117824	116893	116829	118118	115727	117705	116905	116489	118148	118423	117171	117005	117791	116063	117771	117718	115925	118001	116647	115571	116760	118451	116190	117898	116406	117970	117616	115545
14	115852	117581	115321	117369	115810	118594	115472	115948	116789	114983	116311	117188	116162	116513	115894	117566	116754	116758	116236	116740	114545	116191	116308	116172	116899	115812	116483	118560	116805	116495	115031	116350	116319	116435	115689	117101	116246	116070	116440	117909	117213	116626	117638	115395	116656	116049	115983	116397	116541	117299	115770	116894	116258	114970	116252	116323	116788	118163	116488	118215	116464	117654	116108	116564	116869	118000	116850	115051	116642	116305	116494	115811	117608	116790	116037	117463	115402	117146	117095	115843	117373	117714	116760	116812	117497	115413	117162	116983	115141	117940	116291	114804	116849	118675	115236	118006	116114	117854	117475	115122
15	115641	117343	115927	116668	116415	118319	115109	115851	116304	115373	115763	116690	115674	116554	116042	117241	116381	117176	116395	115840	114345	116359	115183	116195	116849	115911	115943	117867	116653	116405	114039	116416	115905	116417	115320	116614	115797	116047	116628	117724	117798	115570	117455	115281	116153	116386	115330	116011	116228	117310	115845	116546	116415	115150	116565	115992	116574	117248	116086	117766	116807	117373	115785	116035	115809	117775	116778	115100	116345	115682	116918	115377	117192	116081	117114	117223	115486	117079	116576	116613	116909	117301	116255	116003	117012	115520	116523	116940	115456	117594	115751	115436	116935	117783	115823	118153	115784	117775	117213	115042
16	115219	116924	115853	115940	114829	117873	115348	115873	116128	114816	115545	116017	115868	116062	115717	117567	116411	117000	115573	116001	114125	116259	115303	115777	116316	115333	115386	118312	116001	116066	114480	116223	115044	116237	115186	116188	115771	115589	116490	117592	116949	115194	117233	115215	115523	115695	115661	116280	116149	117135	114709	116544	116621	114330	115507	115524	116057	116948	115786	117404	116681	117357	115950	115375	115913	117115	115954	115249	116268	115418	116302	115363	116822	115770	116537	117078	115118	116728	116711	115715	115853	117130	116129	116167	117586	114701	115885	116628	114646	117994	115434	114989	116074	118280	114601	117714	115341	118334	116943	113839
17	115019	116624	116000	115186	115092	117196	114982	115363	115272	115031	115115	115582	115156	115612	115624	117136	115889	117041	115535	115723	114005	116560	114781	115441	116132	115899	114888	118013	116236	115871	114025	115518	114961	115812	114517	115976	115116	115532	116506	117055	116694	114860	117084	115032	115007	115710	115240	116043	115661	116587	115018	116480	116004	114453	115259	115937	116274	116355	115569	116307	116551	116750	116104	115359	115717	117257	115686	115059	115818	115144	115880	114854	116647	115560	116364	116708	114880	115868	116987	115281	115615	116689	116287	115445	116800	114314	115335	116900	114598	117698	114990	115200	116376	117338	114563	117667	115421	117186	116156	113593
18	114569	115685	115401	114471	114189	116801	114531	115518	115206	114572	115124	115125	115038	114933	115235	116462	115981	116387	115116	114653	114060	115937	113761	114925	115300	114972	114805	117257	115523	115173	112922	115423	114140	115053	114581	115349	115314	114667	116272	117214	116207	114314	116613	114694	115274	115325	115179	115958	114902	115565	114402	115626	115493	112570	114477	114774	114999	115876	114965	116094	115583	116571	115068	115233	114556	116231	114817	114704	115298	114417	115096	114394	116303	114943	115726	116193	114675	115237	116615	114769	114719	116405	114911	115144	116523	113990	114897	115923	113835	117334	115277	114672	115428	117099	113840	116827	114683	117213	115902	113658
19	113859	115256	114732	113936	113723	116334	114049	114877	114522	114382	114680	114672	114398	115001	114726	116219	115336	116431	114272	114044	113457	116033	113635	114267	115285	115007	114305	117373	115223	114603	112841	114708	114445	114831	114078	114443	115087	114269	115921	117038	115960	113825	115978	114130	114030	115029	115024	115241	114491	115630	114142	115085	114951	112396	114417	114162	114687	115114	114522	115295	115087	115742	114323	114285	114020	115995	114706	114153	114511	113708	114592	113010	115497	114300	115157	115493	114604	114666	115837	114420	114439	115655	114958	115169	115544	114046	114572	115764	113425	116780	114553	114183	115633	116344	113128	116556	114193	116167	115306	112993
20	113239	115161	114550	113838	113430	115483	113287	114287	114279	114073	113943	114124	114133	114055	114445	115002	115186	116688	113786	113702	113215	115498	113676	113910	114642	114383	114677	117076	114277	114032	111899	114614	113685	114400	113576	114481	113889	114099	115737	116285	115174	113209	115777	113898	113778	114814	114725	114940	113838	114611	113323	114504	114408	111764	113784	113489	114306	114894	114084	114900	113990	115032	113539	114535	113720	115567	113806	114018	114119	113718	114115	113240	115050	114071	114106	114501	114306	114105	115552	113514	113870	115385	114182	114294	115635	112917	113792	115015	113336	116655	113952	113665	115065	116687	112633	115686	113349	115517	115134	113020
21	112915	114753	113858	113287	113190	115054	113164	113628	113582	113276	113918	114087	112844	113585	113632	114915	114570	116882	113023	113149	112253	115177	112763	113687	114341	113986	113593	115985	113698	113510	111528	113788	112876	114530	113182	114249	113627	112950	114768	116066	114793	112912	114861	113349	113366	114480	114413	113879	113249	114441	112710	114281	113329	111503	113704	113382	113848	114221	113507	114889	114043	114456	113253	113512	113064	115302	113838	112885	113777	113447	113676	112245	114806	113390	114716	114692	113522	113031	114955	113466	112918	114689	114255	113407	115065	113126	113586	114846	112816	115511	113821	113782	114795	116009	111996	115823	113213	115129	114143	112782
22	112578	114229	113765	112568	112630	113656	112806	113239	113624	113220	113865	113218	112939	113176	113737	114218	113887	116265	112154	113164	111727	114355	112800	113385	113748	113828	113331	115603	112588	113100	110651	113418	112870	113489	112808	114050	112906	111999	114412	114697	114948	112504	114368	112672	112727	113486	113658	113860	112800	113549	112264	113742	113197	110438	113759	112894	113196	114377	113369	114133	113621	113910	112778	113065	113182	114573	112950	113159	112640	112556	113387	112558	114389	113028	114392	113802	113145	112514	114107	112622	112917	114273	113814	113137	114602	112154	113321	113452	111751	115524	113623	113656	113924	115454	111425	114745	112463	114349	113796	112428
23	111710	114150	112816	112325	112274	113372	112156	112226	113116	111891	113592	113198	112495	111877	113001	114020	113702	115643	111504	112172	111023	113938	111961	112684	113505	112720	112572	115423	112058	112843	110213	112930	112511	113027	111935	113434	112953	111405	113866	114270	114002	112487	114001	112161	111874	112888	113799	113397	111942	113328	111610	112863	111972	109641	113233	112765	113237	113794	112899	113488	113567	113697	112590	112249	112095	114273	112955	112429	112389	112409	112445	111707	114066	111957	114267	112950	112484	111997	113579	111955	111529	113882	113463	112607	113996	112310	112213	113179	111339	114666	113172	113535	113255	115136	111079	114824	111454	113310	112696	111618
24	110894	113298	112456	111555	111597	112410	112003	112248	112355	112207	112794	112585	111708	111793	111967	112920	113378	115109	111157	112268	110129	113710	111075	112367	112738	112436	111930	114713	112030	112671	109719	111852	112329	112441	111550	113398	111952	111007	113673	113435	113620	112398	113097	111837	111972	111922	113046	112905	111463	112784	111357	112128	112280	108750	112863	112247	112341	113255	112581	113384	112881	113266	112453	111695	112079	113920	112641	111755	111941	111658	112155	111428	113829	111890	113396	112098	111690	111741	112926	111450	111438	113005	113205	111800	113954	111587	111930	112596	110491	114185	112437	112873	112383	114421	110695	113626	111101	113071	112134	110795
25	110246	113327	111801	111161	110859	112578	111501	111526	112265	111168	111964	112188	111380	110306	111088	112596	112800	114377	110622	111424	109985	112960	110657	111214	111996	111629	111781	114148	111378	111628	109199	111810	111481	111849	111754	112979	111706	110528	113447	113226	112492	111806	112910	111428	111425	111441	112762	112525	110603	112569	111008	111786	111435	108347	112078	111851	112943	112396	111759	112522	112739	112848	111852	110922	111163	112748	111707	110831	110901	111305	111903	110557	112937	110937	113352	111578	111114	110226	112665	110586	111441	112571	112827	111572	113312	111268	111388	112081	110274	114318	111750	112342	111699	114190	110427	113979	110714	111982	111874	110258
26	110271	112580	111155	110605	111447	112080	110831	111072	111695	111057	111482	111331	110534	110040	110659	112243	111918	114205	110129	110931	109280	112332	110159	110865	111373	111250	111369	113559	110968	111651	108862	110968	110793	111232	110604	111815	111177	110337	113019	112495	112248	110775	111766	110915	111305	111034	111990	112299	109990	111246	110332	111305	111744	107803	111574	110965	111961	112228	111657	112430	111969	112654	111541	110614	110877	112129	111051	110788	110346	110647	111126	110758	112157	110564	113205	111351	110956	110899	112485	110778	110437	111803	112154	111597	112989	110726	111000	111077	109786	113074	111121	112247	111000	113606	109913	112826	110453	111418	111214	109445
27	109603	111828	110297	110400	110079	111452	110511	109983	110779	110469	110951	111042	109796	109327	109718	112917	111668	113323	109647	110433	109206	111585	110000	110415	110701	110659	110694	112967	110201	110816	108220	110984	110192	110550	110483	111556	110405	109524	112033	111619	111210	110760	111309	110666	110723	110404	111288	111511	109724	111055	109517	110623	110467	108100	110835	110793	111058	111700	110730	111712	111384	112454	110618	110266	110506	111396	110365	109604	109373	109734	110899	109821	110921	109726	112000	111318	110329	110051	112149	109702	109994	110760	111254	111296	112414	110458	110810	110818	109210	112817	110618	111240	110685	113121	109804	112604	110511	110782	110858	109167
28	109015	111323	109994	109555	109531	111523	109898	109493	110401	109236	110904	110758	109101	109421	109242	111707	111385	112773	109594	109935	108924	111348	109869	109758	109585	110046	110077	112873	109606	110751	107708	109840	109501	109624	110016	110882	109896	109177	112067	111125	110729	110862	110731	110217	110274	109611	110437	111553	109150	110545	109339	110167	110864	107037	110058	110002	110748	111248	110041	111366	110176	111680	110832	109613	110087	111459	109691	109111	108803	109833	109714	109383	111061	109975	111055	110378	109509	109448	111647	109572	109452	110502	111169	110124	112099	109782	110423	110234	108846	111717	110344	110325	109751	112430	109383	112223	109735	109662	110284	108739
29	107895	111129	109248	108975	108349	111173	109650	108687	109753	108528	110024	110526	108545	109015	108510	111530	110332	112172	108836	109128	108252	109858	110070	109048	109612	109520	109666	111858	109111	110153	107114	109935	108886	108770	109072	109777	108885	108610	110823	110517	110117	110115	110045	110474	109663	109155	109867	110307	109067	109938	108377	109147	109736	106760	110194	109238	110125	110399	109451	110618	109830	110944	110152	109217	109146	109980	109656	108281	107887	109058	109277	109093	109577	109147	110529	109975	108866	108490	110875	109010	109005	109688	110533	109688	111681	109410	109801	109568	107960	111470	109478	110051	109582	111470	109023	112088	109237	109526	109927	107939
30	107603	110821	108923	109472	108393	110752	108884	107741	109297	107898	109925	109807	108222	108654	107799	110534	110233	111768	108179	107667	107578	109810	108987	108630	108978	108517	109565	111260	108885	110015	106815	109039	108629	107971	109067	109890	108665	108245	110708	109443	110079	109381	109264	109624	108979	108785	109040	109845	108961	109749	108157	108911	109453	106408	109091	108918	109336	109331	109304	109725	109225	110312	109852	108513	108042	109725	108398	107614	107429	108828	108453	108495	109600	108673	110047	109359	108234	108092	110822	108606	108209	109328	110171	109602	111618	108988	109652	109385	107670	110576	109072	109491	108873	111525	107960	110966	108517	108761	109328	107245
31	106827	110574	108196	108809	107868	109611	107882	107417	108235	108017	108696	109143	107770	108319	107501	110263	109447	111235	107368	107097	107220	109139	108631	108110	108345	108309	108844	110371	108567	109916	106537	108937	107836	107527	108535	109277	108454	108068	109654	109313	109582	108422	108501	109446	108475	108381	108881	109683	108041	109176	107734	107643	109246	105877	109039	108081	109215	109061	108439	108874	109115	110478	109207	107990	107634	108641	108100	107164	106344	108083	108711	107858	109310	108064	109494	109140	107365	107311	110916	107523	107375	108732	109596	108797	111176	108027	109194	108404	107462	109603	107972	109320	108598	110479	107710	111296	108299	108499	108801	106903
32	106091	110343	108071	108479	107321	109071	106946	107161	107891	106993	108709	108310	107787	108174	106677	110224	109076	111198	107111	106078	106123	108427	107635	107525	107751	107765	108646	110299	107709	110075	105717	108558	107870	106969	107516	109273	108154	107525	108930	109046	108970	108350	108261	108561	108503	107845	107909	109236	107326	108314	107619	107230	108993	105516	108804	107788	108900	108324	108146	108049	108266	109726	108923	107588	106464	108280	107660	106633	106235	107923	107706	107224	108412	107147	109485	108757	106727	107318	109655	107123	107181	108267	109139	108705	110739	107419	108405	107980	107187	109039	107760	109366	107729	109626	106976	110269	108052	107984	108900	106750
33	106048	109288	107362	108072	107172	108667	106534	106484	107330	107087	108187	108082	107145	107417	106217	109628	108938	110562	105968	105659	106307	108490	107016	107221	106744	107112	107886	109765	106997	109504	105473	108159	107450	106498	107153	108552	106837	107162	108310	108333	108525	107432	107679	108337	107456	107790	107917	108502	106201	108236	106971	106524	108290	105167	108673	107007	108099	108248	107904	107731	107179	109232	108753	106671	106024	107438	107446	106042	105982	107492	107718	106707	108241	106579	108434	108748	106274	106702	109540	106590	107061	107619	108377	108321	110028	107304	108083	107486	106703	108284	107356	108699	107065	108838	106747	109836	107646	107988	108359	106130
34	104834	109407	107149	106880	106398	108021	105968	106176	106586	106093	107351	107699	106969	107263	105872	109756	108374	109705	105445	105033	105403	107709	106349	106746	106390	107173	107716	109556	106717	108486	104398	107276	107169	106564	106722	108089	106896	106798	107975	108197	107862	106736	106842	107634	107312	106780	107778	108569	105682	107358	106408	106237	107577	104812	107433	107063	107336	106726	106805	106696	106816	108598	107852	107240	105461	107248	106947	105709	105567	106677	106990	106068	107603	106013	107950	108000	105856	106230	108889	106594	106675	107547	107632	107980	109697	106594	107479	107077	105562	108261	106569	108178	106431	107773	106380	108986	106815	107517	108075	104986
35	104863	108418	106443	106931	106153	107369	105522	105314	105947	105378	106890	106461	106038	106239	105740	108783	107782	109684	104713	105134	105389	107755	106438	106406	105416	106413	106306	108884	105608	108570	103888	106786	106684	105916	106416	107092	106488	106308	107779	107410	107397	106454	105842	107424	106093	106530	106817	107288	105420	107029	105085	105223	107413	103985	107480	106373	106617	106671	105967	106535	106508	107620	107003	106256	105257	106519	105961	105525	105112	106448	106395	105794	107130	105588	107539	107642	105356	105279	108639	105898	105907	107066	106640	107467	109619	106497	107127	106653	105446	107844	106322	107660	106135	107110	106150	108909	106772	107365	107404	104818
36	104345	107435	106365	106274	105784	106439	105394	104655	105493	104539	106272	106161	106153	106256	105603	108906	107234	109138	104533	104473	104601	107019	105787	106113	104808	106250	106289	109179	104931	107764	103681	105878	106464	105636	105830	107169	105967	105796	107523	106685	107131	105186	105610	106679	105542	106067	105998	107759	104267	105838	104969	104837	106701	103588	106657	105581	106630	105749	105562	105749	106061	107459	106505	105988	104761	106381	106017	105028	104659	105527	106547	104988	106153	104953	106434	107677	104941	105088	107922	105866	104927	106506	106066	107473	109024	105626	106958	106534	105497	107436	105544	107406	105537	106498	105237	108700	105925	107033	106367	103859
37	104006	106925	105786	106080	105283	105692	104876	103895	104859	104216	105838	105977	105712	106061	104970	108131	106898	108483	103638	104016	104565	106579	105226	105628	104948	105719	105595	108151	104200	107641	103431	105927	105862	105780	105090	106241	105164	105518	106621	106258	106056	105002	105332	106389	104886	104805	105541	106311	104463	105121	103868	104298	106462	103397	106397	105102	105288	105139	104855	104800	105800	106215	105895	105305	104240	105461	105078	104865	104354	105149	105308	104613	105838	104498	106291	107142	104066	104336	107560	104754	104253	105804	105275	106820	108166	104995	106302	105613	104944	107044	105312	106885	105028	106608	104879	107810	106286	106636	105712	103652
38	103893	105931	105746	105540	105286	105061	104380	103823	104324	103307	105544	104972	105118	105350	104482	108212	106335	107728	103468	103519	103989	105868	105035	105468	104230	104599	105059	107907	103996	106645	102434	104990	105537	105444	104277	106191	104341	105147	106377	105156	106425	104294	105465	105934	104505	104929	104585	106258	103896	105164	103787	104359	105703	102933	105697	104730	105496	105304	104457	104429	105077	106518	105815	105408	103648	105061	105082	104236	103812	104599	104916	104069	105464	103813	105548	106752	103651	104285	107187	104785	104335	105096	104948	106486	107700	104960	106179	105440	104762	106583	104379	106580	104881	105576	104229	106909	105388	106254	105540	103207
39	103537	106052	105045	105006	104285	104697	103733	103520	103876	103112	104625	104529	104659	105031	103763	108056	106026	107367	103192	103048	103363	105380	104881	104894	104024	104232	104271	106817	103481	106668	101788	104021	104947	104995	104500	105544	104104	104642	105518	104929	105205	103443	104842	105944	103443	104115	104249	105952	103800	104984	103111	103836	105035	102433	104781	104528	104311	104384	104211	104223	105100	105893	105440	104112	103201	104312	104172	103538	103258	104160	104022	103614	105448	103259	104772	106738	103248	103603	106376	104038	103306	104768	104681	106359	107059	104556	105737	104603	104111	105874	103838	105558	104207	105141	103699	106392	105692	105423	105212	102602
40	103265	105412	105357	104738	103684	104296	103220	103550	103928	102680	104578	104411	104432	104146	103512	107388	105229	106749	102990	102174	103365	104713	103968	104942	103203	103770	104198	106029	102779	105447	101702	103218	104189	104278	104148	105606	103854	104606	105380	104458	105239	102816	104098	105109	103140	103881	103762	105506	103524	104104	102776	103588	104340	102318	104459	104086	103568	103906	103452	103858	104839	105923	105123	104297	102512	103700	104086	103110	103229	103437	104022	103023	104682	103143	104363	105818	102673	103654	106155	103470	103044	104453	103944	105406	106098	103774	105412	104310	103419	105432	103926	104929	103936	104698	103227	105563	105017	105003	104348	101869
41	102777	105265	104748	104652	103112	103459	102550	102826	103217	101778	103695	103935	104107	103856	103098	106813	104768	105861	102612	101839	102363	104300	104001	104746	102443	103116	103598	105477	102705	105261	101492	103114	103734	104283	104055	104805	103947	103801	104561	104057	104529	102325	103921	105281	102708	103437	102603	104637	102874	103889	101652	103205	104140	102270	103949	103729	103346	103428	103375	103541	104666	105808	104386	103113	102242	103523	103570	102394	102834	103142	102544	102809	104522	103186	103819	105479	101661	103190	105599	102632	102697	104197	103426	105106	105929	103315	104882	103373	103331	105305	102725	104412	103375	104725	102823	105111	104802	104926	103746	102059
42	101761	104534	104181	104045	102889	103704	102374	102928	103228	101558	103569	103528	103853	103932	103204	106878	104455	105285	101848	100636	102389	103886	102818	104362	101919	103110	102961	104405	102116	104489	100997	102225	102987	104170	103107	104159	103076	103506	104336	103322	104632	101473	102972	103476	102372	103275	102599	104260	102469	103771	101650	103328	103646	101631	103324	103023	102540	102923	101902	103225	103888	105151	104355	102798	101252	102926	103131	102581	102120	103303	102918	102848	104236	102378	103076	105437	101742	102528	105398	102546	102029	103740	103256	104626	104835	102383	104582	103349	103024	104156	102715	103664	102833	104437	102103	104624	104677	104319	103245	101250
43	101741	103916	103640	103965	102546	102529	101960	102403	102164	101119	103179	102674	103306	103741	102658	106310	104225	104653	101455	100203	101536	103203	102214	103585	101447	102114	102732	104426	101795	103885	99982	102275	102408	103355	103268	104009	103131	102888	104112	103427	104097	101284	103056	103793	101769	102898	101998	103421	102012	102958	101210	102765	103074	101615	103214	102551	102460	102849	101765	102884	103691	105054	103962	102233	100887	102513	102780	101875	101998	102759	102061	102329	103526	102282	102075	105199	101016	102289	105165	102465	101159	103264	102558	104390	104563	101558	103734	102798	102087	104102	102203	102909	102379	104032	102627	103791	104151	103975	102469	100548
44	101310	103676	103010	103583	102616	102232	101529	101759	102095	100765	102688	102181	103473	103375	102150	105208	104350	104379	100793	100204	101097	102262	101682	103184	101539	101324	102060	104109	101214	103565	99561	101952	102397	103030	102833	103360	102419	102577	103276	102443	103484	100762	102109	103272	101254	102546	101811	102933	101686	102724	100686	102395	102831	100656	102606	102283	101350	102778	100751	102355	103222	104384	103943	101284	100657	102415	102267	101372	101602	102095	101746	102352	103144	101538	101363	104677	100864	101749	104291	101948	100949	103247	101768	103893	104260	101631	103691	102401	101867	103393	101937	102374	102020	103250	101825	103736	103605	103435	101773	100391
45	101604	103166	102050	103457	102413	101746	100392	101218	101423	100157	102515	101733	102426	102636	101677	105081	103307	103979	100412	99650	100852	101981	100897	102529	101008	101034	101709	103619	101470	102501	99059	101542	102305	102472	102353	103099	102339	102270	102651	102216	102564	100111	101612	103165	100984	101703	101732	102464	101235	102636	100005	102103	102398	100752	102589	102552	101560	102604	100628	101904	102613	103924	103355	100964	100115	101891	102057	100915	101173	101218	101061	101786	102338	101212	100688	103810	100728	101207	104172	101743	100547	102817	100979	103626	103613	101026	103139	102222	101850	103054	101733	101729	101806	102926	101388	103648	103266	102538	102128	100013
